WifeAge,WifeEdu,HusbandEdu,NumChildren,WifeReligion,WifeWorking,HusbandOccupation,StandardOfLivingIndex,MediaExposure,ContraceptiveMethod
32,LevelOne,LevelThree,4,Islam,No,LevelTwo,LevelTwo,NotGood,NoContraceptive
47,LevelOne,LevelTwo,2,Islam,No,LevelTwo,LevelFour,Good,NoContraceptive
27,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
40,LevelOne,LevelOne,0,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
46,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelFour,Good,NoContraceptive
33,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelFour,Good,NoContraceptive
49,LevelOne,LevelTwo,5,Islam,Yes,LevelTwo,LevelTwo,NotGood,NoContraceptive
21,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,NoContraceptive
31,LevelFour,LevelFour,0,NonIslam,Yes,LevelTwo,LevelFour,Good,NoContraceptive
42,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,LongTerm
35,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
31,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,LongTerm
42,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelThree,Good,LongTerm
49,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,LongTerm
21,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,LongTerm
28,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
22,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,LongTerm
36,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
45,LevelTwo,LevelTwo,9,Islam,No,LevelThree,LevelThree,Good,LongTerm
40,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
30,LevelTwo,LevelTwo,7,Islam,No,LevelThree,LevelFour,Good,LongTerm
35,LevelFour,LevelFour,5,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
26,LevelTwo,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,LongTerm
45,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
27,LevelThree,LevelThree,2,Islam,No,LevelThree,LevelFour,Good,LongTerm
32,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelTwo,Good,LongTerm
27,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,LongTerm
28,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
30,LevelFour,LevelFour,3,Islam,No,LevelTwo,LevelOne,Good,LongTerm
34,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelFour,Good,LongTerm
26,LevelThree,LevelFour,3,Islam,No,LevelTwo,LevelThree,Good,LongTerm
44,LevelOne,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,LongTerm
29,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
26,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,LongTerm
41,LevelFour,LevelFour,8,Islam,No,LevelOne,LevelFour,Good,LongTerm
32,LevelThree,LevelThree,4,Islam,Yes,LevelThree,LevelThree,Good,LongTerm
23,LevelThree,LevelOne,1,Islam,Yes,LevelThree,LevelThree,Good,LongTerm
38,LevelTwo,LevelThree,4,Islam,No,LevelOne,LevelTwo,Good,LongTerm
22,LevelFour,LevelFour,1,Islam,Yes,LevelTwo,LevelTwo,Good,LongTerm
34,LevelThree,LevelFour,3,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
38,LevelThree,LevelFour,7,NonIslam,No,LevelTwo,LevelThree,Good,LongTerm
21,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,LongTerm
43,LevelOne,LevelThree,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
44,LevelThree,LevelThree,9,Islam,No,LevelOne,LevelOne,Good,LongTerm
24,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelFour,Good,LongTerm
27,LevelFour,LevelFour,1,Islam,Yes,LevelThree,LevelThree,Good,LongTerm
34,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,LongTerm
29,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,LongTerm
26,LevelFour,LevelFour,1,Islam,Yes,LevelTwo,LevelThree,Good,LongTerm
37,LevelFour,LevelFour,7,Islam,No,LevelOne,LevelFour,Good,LongTerm
21,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
47,LevelFour,LevelFour,4,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
41,LevelFour,LevelFour,3,Islam,Yes,LevelTwo,LevelThree,Good,LongTerm
29,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,LongTerm
25,LevelFour,LevelFour,1,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
33,LevelFour,LevelFour,2,NonIslam,Yes,LevelOne,LevelThree,Good,LongTerm
23,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
32,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelThree,Good,LongTerm
45,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
37,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelFour,Good,LongTerm
35,LevelTwo,LevelFour,4,NonIslam,No,LevelThree,LevelTwo,Good,LongTerm
37,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,LongTerm
35,LevelFour,LevelFour,5,Islam,No,LevelTwo,LevelFour,Good,LongTerm
23,LevelFour,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,LongTerm
38,LevelTwo,LevelTwo,8,Islam,No,LevelTwo,LevelTwo,Good,LongTerm
41,LevelFour,LevelFour,4,NonIslam,Yes,LevelTwo,LevelFour,Good,LongTerm
35,LevelOne,LevelTwo,9,Islam,Yes,LevelThree,LevelOne,Good,LongTerm
29,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,LongTerm
26,LevelThree,LevelThree,2,Islam,No,LevelOne,LevelThree,Good,LongTerm
22,LevelThree,LevelThree,2,Islam,No,LevelThree,LevelThree,Good,LongTerm
30,LevelTwo,LevelThree,5,Islam,No,LevelThree,LevelOne,NotGood,LongTerm
36,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,LongTerm
26,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
32,LevelFour,LevelFour,2,Islam,Yes,LevelThree,LevelFour,Good,LongTerm
39,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
29,LevelThree,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,LongTerm
40,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelThree,Good,LongTerm
43,LevelThree,LevelThree,6,Islam,Yes,LevelThree,LevelTwo,Good,LongTerm
44,LevelThree,LevelFour,6,Islam,No,LevelThree,LevelTwo,Good,LongTerm
24,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,LongTerm
42,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
33,LevelThree,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,LongTerm
24,LevelFour,LevelFour,1,NonIslam,No,LevelTwo,LevelThree,Good,LongTerm
28,LevelThree,LevelFour,2,NonIslam,No,LevelTwo,LevelThree,Good,LongTerm
32,LevelTwo,LevelOne,5,Islam,Yes,LevelTwo,LevelTwo,Good,LongTerm
26,LevelTwo,LevelTwo,4,Islam,No,LevelThree,LevelFour,Good,LongTerm
27,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,LongTerm
41,LevelThree,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
28,LevelThree,LevelFour,2,NonIslam,No,LevelThree,LevelThree,Good,LongTerm
23,LevelFour,LevelFour,1,Islam,Yes,LevelThree,LevelFour,Good,LongTerm
31,LevelTwo,LevelTwo,4,Islam,No,LevelFour,LevelThree,NotGood,LongTerm
33,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
35,LevelFour,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,LongTerm
39,LevelThree,LevelFour,5,Islam,No,LevelThree,LevelFour,Good,LongTerm
27,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelThree,Good,LongTerm
48,LevelFour,LevelFour,3,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
25,LevelThree,LevelOne,2,Islam,Yes,LevelThree,LevelFour,Good,LongTerm
38,LevelFour,LevelFour,4,Islam,No,LevelTwo,LevelFour,Good,LongTerm
48,LevelFour,LevelFour,7,Islam,Yes,LevelOne,LevelFour,Good,LongTerm
34,LevelFour,LevelFour,4,Islam,Yes,LevelThree,LevelThree,Good,LongTerm
36,LevelThree,LevelThree,4,Islam,No,LevelOne,LevelThree,Good,LongTerm
34,LevelFour,LevelFour,3,Islam,Yes,LevelThree,LevelFour,Good,LongTerm
42,LevelFour,LevelFour,4,NonIslam,Yes,LevelTwo,LevelFour,Good,LongTerm
45,LevelThree,LevelThree,5,NonIslam,No,LevelOne,LevelThree,Good,LongTerm
37,LevelFour,LevelFour,4,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
38,LevelFour,LevelFour,3,NonIslam,Yes,LevelTwo,LevelFour,Good,LongTerm
42,LevelThree,LevelThree,4,NonIslam,No,LevelThree,LevelFour,Good,LongTerm
42,LevelTwo,LevelFour,5,NonIslam,No,LevelTwo,LevelThree,Good,LongTerm
41,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelFour,Good,LongTerm
43,LevelFour,LevelFour,5,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
34,LevelFour,LevelFour,2,NonIslam,Yes,LevelThree,LevelTwo,Good,LongTerm
44,LevelTwo,LevelThree,1,NonIslam,No,LevelTwo,LevelFour,Good,LongTerm
41,LevelFour,LevelFour,4,NonIslam,No,LevelOne,LevelFour,Good,LongTerm
36,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,LongTerm
34,LevelOne,LevelTwo,5,Islam,No,LevelThree,LevelFour,Good,LongTerm
32,LevelThree,LevelTwo,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
34,LevelThree,LevelThree,6,Islam,No,LevelOne,LevelFour,Good,ShortTerm
24,LevelFour,LevelFour,2,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
21,LevelThree,LevelThree,1,NonIslam,No,LevelThree,LevelTwo,Good,ShortTerm
38,LevelFour,LevelThree,9,Islam,No,LevelThree,LevelThree,Good,ShortTerm
39,LevelFour,LevelFour,3,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
35,LevelTwo,LevelTwo,6,Islam,Yes,LevelTwo,LevelTwo,NotGood,ShortTerm
30,LevelTwo,LevelThree,7,Islam,No,LevelThree,LevelThree,Good,ShortTerm
17,LevelThree,LevelFour,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
43,LevelFour,LevelFour,5,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
31,LevelTwo,LevelTwo,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelOne,LevelTwo,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
26,LevelTwo,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,ShortTerm
35,LevelThree,LevelFour,4,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
46,LevelThree,LevelFour,4,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
29,LevelTwo,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
21,LevelThree,LevelFour,1,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
31,LevelFour,LevelFour,5,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
24,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
24,LevelTwo,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
36,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelThree,Good,ShortTerm
37,LevelTwo,LevelThree,9,Islam,No,LevelThree,LevelThree,Good,ShortTerm
37,LevelThree,LevelThree,6,Islam,No,LevelThree,LevelThree,Good,ShortTerm
37,LevelThree,LevelThree,11,Islam,No,LevelOne,LevelTwo,Good,ShortTerm
44,LevelFour,LevelFour,4,NonIslam,No,LevelTwo,LevelThree,Good,ShortTerm
35,LevelTwo,LevelThree,6,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
25,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
21,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
24,LevelOne,LevelTwo,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
16,LevelTwo,LevelThree,1,Islam,No,LevelThree,LevelOne,Good,ShortTerm
21,LevelThree,LevelTwo,1,Islam,No,LevelThree,LevelOne,NotGood,ShortTerm
25,LevelTwo,LevelFour,2,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
26,LevelFour,LevelFour,1,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
43,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelFour,Good,ShortTerm
24,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
30,LevelThree,LevelFour,3,NonIslam,No,LevelThree,LevelThree,Good,ShortTerm
30,LevelTwo,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
26,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
29,LevelTwo,LevelFour,4,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
24,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelOne,Good,ShortTerm
29,LevelThree,LevelThree,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
29,LevelOne,LevelTwo,1,Islam,No,LevelThree,LevelThree,Good,ShortTerm
22,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
30,LevelThree,LevelThree,4,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
24,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
25,LevelFour,LevelFour,2,Islam,No,LevelOne,LevelTwo,Good,ShortTerm
44,LevelFour,LevelFour,5,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
28,LevelTwo,LevelThree,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
22,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
30,LevelTwo,LevelTwo,6,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
25,LevelThree,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
25,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
33,LevelFour,LevelFour,2,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
33,LevelThree,LevelThree,4,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
26,LevelThree,LevelThree,2,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
29,LevelThree,LevelFour,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelThree,LevelThree,4,Islam,No,LevelTwo,LevelOne,Good,ShortTerm
30,LevelFour,LevelFour,1,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
37,LevelFour,LevelFour,1,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
31,LevelOne,LevelTwo,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
36,LevelOne,LevelTwo,4,Islam,No,LevelThree,LevelOne,NotGood,ShortTerm
36,LevelTwo,LevelTwo,7,Islam,Yes,LevelTwo,LevelTwo,NotGood,ShortTerm
26,LevelThree,LevelFour,2,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
28,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
25,LevelThree,LevelFour,2,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
31,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
38,LevelFour,LevelFour,4,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
35,LevelOne,LevelTwo,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
33,LevelFour,LevelFour,3,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
30,LevelTwo,LevelTwo,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
20,LevelThree,LevelThree,2,Islam,No,LevelTwo,LevelTwo,NotGood,ShortTerm
18,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
30,LevelThree,LevelTwo,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
35,LevelTwo,LevelThree,6,Islam,Yes,LevelThree,LevelTwo,Good,ShortTerm
22,LevelThree,LevelThree,2,Islam,No,LevelThree,LevelOne,Good,ShortTerm
28,LevelTwo,LevelFour,7,Islam,No,LevelThree,LevelThree,Good,ShortTerm
21,LevelThree,LevelThree,1,Islam,No,LevelThree,LevelOne,Good,ShortTerm
27,LevelThree,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
30,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
25,LevelThree,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
26,LevelFour,LevelFour,3,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
37,LevelTwo,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
47,LevelOne,LevelThree,9,Islam,Yes,LevelThree,LevelThree,Good,ShortTerm
36,LevelOne,LevelOne,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
36,LevelTwo,LevelThree,6,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,3,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
28,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
21,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelThree,Good,ShortTerm
25,LevelFour,LevelFour,2,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
30,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelFour,Good,ShortTerm
22,LevelThree,LevelThree,3,Islam,No,LevelThree,LevelThree,Good,ShortTerm
23,LevelFour,LevelThree,2,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
36,LevelThree,LevelFour,9,Islam,No,LevelThree,LevelFour,Good,ShortTerm
28,LevelFour,LevelThree,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
46,LevelTwo,LevelTwo,5,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
47,LevelFour,LevelFour,5,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
41,LevelOne,LevelFour,5,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
44,LevelFour,LevelFour,5,Islam,No,LevelThree,LevelFour,Good,ShortTerm
34,LevelTwo,LevelThree,3,NonIslam,No,LevelThree,LevelTwo,NotGood,ShortTerm
37,LevelTwo,LevelThree,6,Islam,No,LevelThree,LevelFour,Good,ShortTerm
34,LevelFour,LevelFour,2,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
22,LevelTwo,LevelFour,2,Islam,No,LevelThree,LevelTwo,Good,ShortTerm
33,LevelTwo,LevelThree,4,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
21,LevelThree,LevelFour,3,Islam,No,LevelThree,LevelOne,Good,ShortTerm
31,LevelFour,LevelFour,4,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
41,LevelFour,LevelThree,5,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
30,LevelFour,LevelThree,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelTwo,LevelFour,5,Islam,No,LevelThree,LevelFour,Good,ShortTerm
27,LevelFour,LevelFour,2,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
26,LevelFour,LevelFour,1,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
42,LevelFour,LevelFour,5,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
24,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelThree,Good,ShortTerm
37,LevelFour,LevelFour,6,Islam,No,LevelOne,LevelFour,Good,ShortTerm
30,LevelTwo,LevelThree,5,Islam,Yes,LevelThree,LevelFour,Good,ShortTerm
27,LevelFour,LevelFour,1,Islam,No,LevelOne,LevelFour,Good,ShortTerm
34,LevelTwo,LevelFour,6,Islam,No,LevelThree,LevelThree,Good,ShortTerm
32,LevelThree,LevelFour,5,NonIslam,No,LevelOne,LevelFour,Good,ShortTerm
28,LevelFour,LevelFour,1,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
29,LevelThree,LevelThree,1,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
42,LevelFour,LevelFour,3,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
21,LevelTwo,LevelTwo,0,NonIslam,No,LevelFour,LevelFour,Good,ShortTerm
22,LevelFour,LevelFour,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
36,LevelFour,LevelFour,3,NonIslam,No,LevelThree,LevelFour,Good,ShortTerm
45,LevelTwo,LevelThree,3,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
34,LevelFour,LevelFour,2,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
35,LevelTwo,LevelThree,5,Islam,No,LevelThree,LevelThree,Good,ShortTerm
19,LevelFour,LevelFour,1,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
27,LevelFour,LevelFour,4,Islam,No,LevelThree,LevelThree,Good,ShortTerm
37,LevelTwo,LevelFour,4,Islam,Yes,LevelTwo,LevelThree,Good,ShortTerm
26,LevelThree,LevelTwo,4,Islam,No,LevelThree,LevelFour,Good,ShortTerm
28,LevelOne,LevelThree,5,Islam,No,LevelThree,LevelFour,Good,ShortTerm
31,LevelThree,LevelFour,5,Islam,No,LevelOne,LevelFour,Good,ShortTerm
32,LevelTwo,LevelTwo,6,Islam,No,LevelTwo,LevelThree,Good,ShortTerm
40,LevelTwo,LevelTwo,4,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
27,LevelThree,LevelThree,5,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
27,LevelTwo,LevelTwo,3,Islam,No,LevelTwo,LevelTwo,NotGood,ShortTerm
37,LevelFour,LevelFour,5,NonIslam,Yes,LevelTwo,LevelFour,Good,ShortTerm
22,LevelFour,LevelThree,1,Islam,No,LevelTwo,LevelTwo,Good,ShortTerm
27,LevelFour,LevelFour,4,Islam,No,LevelOne,LevelTwo,NotGood,ShortTerm
21,LevelFour,LevelFour,1,NonIslam,No,LevelTwo,LevelFour,Good,ShortTerm
30,LevelOne,LevelThree,2,Islam,No,LevelThree,LevelFour,Good,ShortTerm
23,LevelTwo,LevelTwo,1,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
25,LevelTwo,LevelFour,3,Islam,No,LevelOne,LevelThree,Good,ShortTerm
42,LevelTwo,LevelFour,6,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
29,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,2,Islam,Yes,LevelTwo,LevelFour,Good,ShortTerm
33,LevelFour,LevelFour,3,Islam,No,LevelOne,LevelFour,Good,ShortTerm
39,LevelThree,LevelThree,8,Islam,Yes,LevelOne,LevelFour,Good,ShortTerm
33,LevelThree,LevelThree,4,Islam,Yes,LevelTwo,LevelTwo,Good,ShortTerm
17,LevelThree,LevelThree,1,Islam,No,LevelTwo,LevelFour,Good,ShortTerm
